ppm Intensity
9.125790425148823104e+00 -1.603230856359908216e+02
9.125423748228762122e+00 -1.666783606137218214e+02
9.125057071308701140e+00 -1.735060614425434835e+02
9.124690394388640158e+00 -3.279439801248051900e+00
9.124323717468579176e+00 8.296838151176933707e+01
9.123957040548518194e+00 -4.224197260147430910e+01
9.123590363628457212e+00 -5.647853330069944633e+01
9.123223686708396230e+00 -2.176361366590174384e+02
9.122857009788335247e+00 9.955184994300876724e+02
9.122490332868274265e+00 -3.197332848109008978e+02
9.122123655948213283e+00 -6.057560270372094919e+02
9.121756979028152301e+00 2.173890343070158337e+02
9.121390302108091319e+00 3.777630168380487703e+02
9.121023625188030337e+00 1.529267931822318474e+02
9.120656948267969355e+00 -1.577501154961467478e+02
9.120290271347908373e+00 -2.911285256068744616e+02
9.119923594427847391e+00 -2.875510339961001591e+02
9.119556917507786409e+00 -3.145219348877556627e+02
9.119190240587725427e+00 2.272750779658952638e+02
9.118823563667664445e+00 -2.347900180278277560e+02
9.118456886747603463e+00 -2.009547851518458970e+02
9.118090209827542481e+00 -4.004376304535267650e+01
9.117723532907481498e+00 -2.169970886845227938e+02
9.117356855987420516e+00 2.833405844132290099e+02
9.116990179067359534e+00 5.523954302584753577e+02
9.116623502147298552e+00 1.072765248520533135e+02
9.116256825227237570e+00 4.549845216860290975e+02
9.115890148307176588e+00 -1.285611754986082929e+02
9.115523471387115606e+00 6.347294850399179040e+02
9.115156794467054624e+00 -2.791013044981987719e+02
9.114790117546993642e+00 -1.095113954401529668e+02
9.114423440626932660e+00 4.873532649466241082e+02
9.114056763706871678e+00 -5.479287956859695896e+02
9.113690086786810696e+00 4.048660557711208980e+02
9.113323409866749714e+00 -1.052440191464160648e+02
9.112956732946688732e+00 3.375139292283210324e+01
9.112590056026627749e+00 5.156796700200843730e+01
9.112223379106566767e+00 -5.125199822385125970e+01
9.111856702186505785e+00 8.633247576273440416e+01
9.111490025266444803e+00 -5.615670481808658678e+02
9.111123348346383821e+00 7.841643529600796683e+02
9.110756671426322839e+00 5.213449770359532067e+02
9.110389994506261857e+00 2.975756313403084619e+02
9.110023317586200875e+00 2.131042969195113983e+02
9.109656640666139893e+00 5.887826270065273349e+01
9.109289963746078911e+00 5.694452601466908703e+01
9.108923286826017929e+00 -8.754145096715861030e+01
9.108556609905956947e+00 -1.671551170026269233e+02
9.108189932985895965e+00 5.646310984030815661e+01
9.107823256065834983e+00 -9.021575879746801547e+02
9.107456579145774000e+00 3.059778639352032314e+01
9.107089902225713018e+00 -5.293473791690638564e+02
9.106723225305652036e+00 -3.665836095054835369e+02
9.106356548385591054e+00 -5.637693238318731801e+02
9.105989871465530072e+00 -3.024087212039455039e+02
9.105623194545469090e+00 -4.350473796131128665e+02
9.105256517625408108e+00 -6.154892814062428670e+02
9.104889840705347126e+00 -4.268314292133917434e+02
9.104523163785286144e+00 5.111182650502583869e+01
9.104156486865225162e+00 1.445831826950537220e+02
9.103789809945164180e+00 -2.096298504454921954e+02
9.103423133025103198e+00 7.300075652205157439e+02
9.103056456105042216e+00 -6.777946801939287980e+01
9.102689779184981234e+00 3.735564688502930153e+02
9.102323102264920252e+00 -2.807945410149743566e+02
9.101956425344859269e+00 3.213783874174751531e+02
9.101589748424798287e+00 -1.290882125031630778e+02
9.101223071504737305e+00 -6.053964061251069495e+01
9.100856394584676323e+00 -5.925978763796950943e+01
9.100489717664615341e+00 6.769163447439611048e+01
9.100123040744554359e+00 -8.984600791711859813e+01
9.099756363824493377e+00 2.979224618434555509e+02
9.099389686904432395e+00 -6.366914507762686526e+02
9.099023009984371413e+00 -5.782382854070924623e+02
9.098656333064310431e+00 -3.316088472342445925e+02
9.098289656144249449e+00 2.739789355244331546e+02
9.097922979224188467e+00 -7.470198604127211865e+02
9.097556302304127485e+00 -5.188781809706832746e+02
9.097189625384066503e+00 1.534797249434027151e+02
9.096822948464005520e+00 -2.500366966284877606e+02
9.096456271543944538e+00 2.510155271967402939e+02
9.096089594623883556e+00 -1.261336895994041015e+03
9.095722917703822574e+00 -1.670755871131057688e+02
9.095356240783761592e+00 1.012820586259253730e+02
9.094989563863700610e+00 -2.917474891201793525e+02
9.094622886943639628e+00 7.511993959445009068e+02
9.094256210023578646e+00 9.172504309605281492e+01
9.093889533103517664e+00 -3.240034443871881535e+02
9.093522856183456682e+00 -9.350666986578337401e+02
9.093156179263395700e+00 6.706855602406374146e+02
9.092789502343334718e+00 -2.404737344891535145e+02
9.092422825423273736e+00 -4.216264233520817015e+02
9.092056148503212754e+00 2.645745261640482227e+02
9.091689471583151771e+00 -2.398725719545564914e+02
9.091322794663090789e+00 2.646929570691511913e+02
9.090956117743029807e+00 -6.995268082412608237e+02
9.090589440822968825e+00 1.795993386034328125e+02
9.090222763902907843e+00 2.364898010109072288e+02
9.089856086982846861e+00 1.257510440107929561e+01
9.089489410062785879e+00 -3.995267349040261706e+02
9.089122733142724897e+00 -5.705757302910135564e+01
9.088756056222663915e+00 2.831898806631292587e+02
9.088389379302602933e+00 4.437850494320533699e+02
9.088022702382541951e+00 -2.614303255314805483e+02
9.087656025462480969e+00 5.995200147787811602e+02
9.087289348542419987e+00 3.365289007012179354e+02
9.086922671622359005e+00 -6.328987498176199722e+01
9.086555994702298023e+00 -3.037383615359153168e+02
9.086189317782237040e+00 -2.077895901927537352e+02
9.085822640862176058e+00 1.010209542097036035e+02
9.085455963942115076e+00 -7.198477297875139129e+02
9.085089287022054094e+00 -4.894058905552294050e+02
9.084722610101993112e+00 -1.041149570886467757e+02
9.084355933181932130e+00 -5.782030738918809476e+00
9.083989256261871148e+00 -1.535464328422958147e+02
9.083622579341810166e+00 4.625476809119244308e+02
9.083255902421749184e+00 3.613230753272742959e+02
9.082889225501688202e+00 -2.961801981030405955e+02
9.082522548581627220e+00 -5.059869694006040390e+02
9.082155871661566238e+00 5.822780423326419168e+02
9.081789194741505256e+00 -1.553754606115200545e+02
9.081422517821444274e+00 -5.565246316359351795e+02
9.081055840901383291e+00 4.025767618741464560e+01
9.080689163981322309e+00 9.619163981001882746e+01
9.080322487061261327e+00 -4.310463323051948805e+02
9.079955810141200345e+00 2.140250261437507220e+02
9.079589133221139363e+00 -5.800461636153831932e+02
9.079222456301078381e+00 6.033327679583075565e+01
9.078855779381017399e+00 6.205498464300840169e+02
9.078489102460956417e+00 6.145345815858174774e+02
9.078122425540895435e+00 -4.743878130102750106e+02
9.077755748620834453e+00 -1.573814926425138196e+02
9.077389071700773471e+00 -2.413448374205759706e+02
9.077022394780712489e+00 -2.612788601801156574e+02
9.076655717860651507e+00 -1.244568867012458071e+02
9.076289040940590525e+00 -6.332481919364167879e+02
9.075922364020529542e+00 -4.474529436041462418e+02
9.075555687100468560e+00 3.475327345314181002e+02
9.075189010180407578e+00 6.801116997216280424e+02
9.074822333260346596e+00 -4.576745435607473382e+02
9.074455656340285614e+00 -5.138605203815515097e+02
9.074088979420224632e+00 -1.971497688417659901e+02
9.073722302500163650e+00 -7.202566509211359289e+02
9.073355625580102668e+00 -4.141839859737415281e+02
9.072988948660041686e+00 8.738294686098252839e+01
9.072622271739980704e+00 1.933377161764992991e+01
9.072255594819919722e+00 -2.536404419571403253e+02
9.071888917899858740e+00 -3.944724700319476938e+02
9.071522240979797758e+00 -2.267294120291130355e+02
9.071155564059736776e+00 5.177035227715159635e+02
9.070788887139675793e+00 -4.930595762009928080e+02
9.070422210219614811e+00 -1.436007234687215544e+02
9.070055533299553829e+00 1.096096372499122253e+02
9.069688856379492847e+00 -2.520137997985440848e+02
9.069322179459431865e+00 -7.433175405403397917e+02
9.068955502539370883e+00 -6.058103615340877468e+02
9.068588825619309901e+00 4.932018418039348262e+01
9.068222148699248919e+00 -1.132295811952803206e+03
9.067855471779187937e+00 -1.078277631391491411e+02
9.067488794859126955e+00 -5.844892984786210945e+02
9.067122117939065973e+00 -2.444795068451568909e+01
9.066755441019004991e+00 -8.414203931061824449e+01
9.066388764098944009e+00 3.363577321287986024e+02
9.066022087178883027e+00 -3.245948882336937231e+02
9.065655410258822045e+00 -3.707347704638638106e+02
9.065288733338761062e+00 -4.511240416924330248e+02
9.064922056418700080e+00 -8.780531873024077640e+02
9.064555379498639098e+00 7.288618400306471585e+02
9.064188702578578116e+00 -1.562685479460818669e+02
9.063822025658517134e+00 -4.590548442224509245e+02
9.063455348738456152e+00 8.205127823282341524e+02
9.063088671818395170e+00 -4.338179648801411759e+01
9.062721994898334188e+00 1.225189525694538020e+02
9.062355317978273206e+00 -4.289273771119492267e+02
9.061988641058212224e+00 -2.393272617905484481e+02
9.061621964138151242e+00 2.397652322275151704e+01
9.061255287218090260e+00 4.659244054584176098e+01
9.060888610298029278e+00 4.426553422250469794e+02
9.060521933377968296e+00 6.078649822386418009e+02
9.060155256457907313e+00 1.809729028792065719e+02
9.059788579537846331e+00 1.322229444854162068e+02
9.059421902617785349e+00 -5.403131096038357555e+02
9.059055225697724367e+00 7.090480690042051037e+02
9.058688548777663385e+00 2.026733780321157212e+02
9.058321871857602403e+00 2.213457398422599454e+02
9.057955194937541421e+00 4.141087292089453058e+02
9.057588518017480439e+00 4.711484794224724055e+02
9.057221841097419457e+00 1.691447736489232909e+02
9.056855164177358475e+00 -1.051622901515893105e+01
9.056488487257297493e+00 2.122492747538449294e+02
9.056121810337236511e+00 -1.478045522986065521e+02
9.055755133417175529e+00 -4.205567482421339776e+01
9.055388456497114547e+00 -5.964387540435105848e+02
9.055021779577053564e+00 1.183683892628949508e+02
9.054655102656992582e+00 -4.389467228397244298e+02
9.054288425736931600e+00 5.962675329326974634e+02
9.053921748816870618e+00 -1.282537480442840092e+02
9.053555071896809636e+00 5.676097169878689783e+02
9.053188394976748654e+00 -2.252881580384359097e+02
9.052821718056687672e+00 -7.835274939843041864e+01
9.052455041136626690e+00 6.504994843091326118e+01
9.052088364216565708e+00 1.719063821494012245e+02
9.051721687296504726e+00 -3.358645620150379614e+02
9.051355010376443744e+00 -1.201299188031329237e+02
9.050988333456382762e+00 -1.515134338752173804e+01
9.050621656536321780e+00 -9.650494708050054271e+00
9.050254979616260798e+00 -1.401582594052254294e+01
9.049888302696199816e+00 -3.394454931091115100e+02
9.049521625776138833e+00 -2.894517617883512344e+02
9.049154948856077851e+00 -3.080632602585120594e+02
9.048788271936016869e+00 3.063326818646955729e+01
9.048421595015955887e+00 1.282442995995966157e+02
9.048054918095894905e+00 -4.852638432141199587e+01
9.047688241175833923e+00 -3.102840958333196397e+00
9.047321564255772941e+00 -2.030220740360460070e+02
9.046954887335711959e+00 7.082013162214572333e+00
9.046588210415650977e+00 3.189451206900445754e+02
9.046221533495589995e+00 -2.616335870914824824e+01
9.045854856575529013e+00 -1.185927408740411977e+02
9.045488179655468031e+00 -1.903814944085214620e+02
9.045121502735407049e+00 -1.735948638353157207e+02
9.044754825815346067e+00 -1.477335213790489377e+02
9.044388148895285084e+00 1.799971632859052590e+02
9.044021471975224102e+00 3.886641391792272202e+02
9.043654795055163120e+00 -3.457475490222929011e+02
9.043288118135102138e+00 1.254459550699339445e+02
9.042921441215041156e+00 -2.247451214388890435e+02
9.042554764294980174e+00 1.915301201596938085e+02
9.042188087374919192e+00 -4.073113406757626649e+02
9.041821410454858210e+00 3.111264685206776903e+00
9.041454733534797228e+00 3.783840238083226382e+01
9.041088056614736246e+00 -3.427547737884619323e+02
9.040721379694675264e+00 -3.623989094494144183e+02
9.040354702774614282e+00 6.966464170932237039e+02
9.039988025854553300e+00 2.064278061216708977e+02
9.039621348934492318e+00 4.302129434970048578e+02
9.039254672014431335e+00 -2.784504025477518496e+01
9.038887995094370353e+00 -1.235522289107639295e+02
9.038521318174309371e+00 6.462568285152131011e+02
9.038154641254248389e+00 1.599359516538170851e+02
9.037787964334187407e+00 5.443850000391999799e+01
9.037421287414126425e+00 -6.357349717092579340e+02
9.037054610494065443e+00 -1.774204952290457697e+02
9.036687933574004461e+00 -3.651221757328882518e+02
9.036321256653943479e+00 -3.671505904214665179e+02
9.035954579733882497e+00 1.955729499726369625e+01
9.035587902813821515e+00 -1.706342073578552743e+01
9.035221225893760533e+00 7.675877087086188055e+01
9.034854548973699551e+00 2.458652286113823777e+02
9.034487872053638569e+00 -4.679791235524202762e+02
9.034121195133577586e+00 1.037282387765156500e+03
9.033754518213516604e+00 -6.450954064253362503e+02
9.033387841293455622e+00 3.971983260539631289e+01
9.033021164373394640e+00 -5.827460852257415524e+01
9.032654487453333658e+00 -4.127488422513200703e+02
9.032287810533272676e+00 5.678087783545419143e+01
9.031921133613211694e+00 -3.050648093893235213e+01
9.031554456693150712e+00 4.746060268719941888e+01
9.031187779773089730e+00 -5.397029233171116402e+02
9.030821102853028748e+00 -2.689493191991539902e+02
9.030454425932967766e+00 5.324984749024633857e+02
9.030087749012906784e+00 -5.119735855131160065e+02
9.029721072092845802e+00 2.923846390084004838e+02
9.029354395172784820e+00 3.241845184593071139e+01
9.028987718252723838e+00 2.143279700506490926e+01
9.028621041332662855e+00 -6.381694089921923023e+02
9.028254364412601873e+00 -2.364633872187365569e+02
9.027887687492540891e+00 -2.356267339139973771e+01
9.027521010572479909e+00 -3.802469431583223241e+02
9.027154333652418927e+00 -6.623299668495978949e+02
9.026787656732357945e+00 -3.361353775604269458e+02
9.026420979812296963e+00 1.029919158755671873e+02
9.026054302892235981e+00 1.146767351479091133e+02
9.025687625972174999e+00 2.987506514437104954e+01
9.025320949052114017e+00 -6.707892644791016892e+02
9.024954272132053035e+00 -5.154687776639627828e+02
9.024587595211992053e+00 -4.596216760842750091e+02
9.024220918291931071e+00 3.733795816558668434e+00
9.023854241371870089e+00 -4.412892207948794976e+02
9.023487564451809106e+00 1.702946321461731998e+02
9.023120887531748124e+00 -6.381506692965815546e+02
9.022754210611687142e+00 -2.225171182076431364e+02
9.022387533691626160e+00 1.258741324224453422e+02
9.022020856771565178e+00 -2.080281005823029261e+02
9.021654179851504196e+00 3.111813955847236457e+02
9.021287502931443214e+00 6.677615419769463756e+01
9.020920826011382232e+00 4.758626512211142199e+02
9.020554149091321250e+00 3.888610094772695334e+02
9.020187472171260268e+00 -4.205623288287708874e+02
9.019820795251199286e+00 -2.244812059555001440e+02
9.019454118331138304e+00 -7.994426636848646694e+01
9.019087441411077322e+00 3.834551499211881946e+02
9.018720764491016340e+00 -3.276113516922637814e+02
9.018354087570955357e+00 7.779560480314449933e+01
9.017987410650894375e+00 2.548977577247997033e+02
9.017620733730833393e+00 -8.548269851942266087e+02
9.017254056810772411e+00 -3.713916857621584882e+02
9.016887379890711429e+00 -6.137551099411325595e+02
9.016520702970650447e+00 -3.732957552188643717e+02
9.016154026050589465e+00 -4.937670031338834633e+02
9.015787349130528483e+00 3.244442005774104700e+02
9.015420672210467501e+00 3.088648495716289517e+02
9.015053995290406519e+00 8.129501348862018517e+01
9.014687318370345537e+00 1.055397668971657367e+03
9.014320641450284555e+00 -1.990530246139106225e+02
9.013953964530223573e+00 2.002173910902215539e+02
9.013587287610162591e+00 -4.186077082540464858e+02
9.013220610690101608e+00 2.195912067837342079e+02
9.012853933770040626e+00 -3.551128101359835227e+02
9.012487256849979644e+00 1.152227634069463988e+02
9.012120579929918662e+00 1.051127750662882363e+02
9.011753903009857680e+00 -4.220492366561896347e+02
9.011387226089796698e+00 -3.718108789326256556e+02
9.011020549169735716e+00 1.190755817869803934e+01
9.010653872249674734e+00 6.216491295953443341e+01
9.010287195329613752e+00 -5.762521968880402028e+02
9.009920518409552770e+00 4.174920792697257639e+02
9.009553841489491788e+00 -4.604218948884995939e+02
9.009187164569430806e+00 9.018904747368300434e+01
9.008820487649369824e+00 -9.544550082880432740e+01
9.008453810729308842e+00 2.627677553705310629e+02
9.008087133809247860e+00 8.791549295828653499e+01
9.007720456889186877e+00 -4.556012193642663988e+02
